2023-01-03,11:45:13,20.562,36.25,41.25,-2.062,41.5
2023-01-03,11:45:28,20.562,36.25,41.25,-2.062,41.5
2023-01-03,11:45:43,20.562,36.25,41.25,-2.062,41.5
2023-01-03,11:45:58,20.5,36.25,41.375,-2.062,41.5
2023-01-03,11:46:13,20.5,36.312,41.312,-2.0,41.562
2023-01-03,11:46:28,20.5,36.25,41.25,-1.937,41.625
2023-01-03,11:46:43,20.5,36.25,41.312,-2.0,41.5
2023-01-03,11:46:58,20.5,36.25,41.375,-1.937,41.5
2023-01-03,11:47:13,20.437,36.25,41.375,-1.937,41.625
2023-01-03,11:47:28,20.5,36.25,41.312,-1.937,41.562
2023-01-03,11:47:43,20.5,36.312,41.375,-1.937,41.625
2023-01-03,11:47:58,20.5,36.25,41.312,-1.875,41.562
2023-01-03,11:48:13,20.5,36.312,41.375,-1.937,41.625
2023-01-03,11:48:28,20.5,36.25,41.375,-1.875,41.625
2023-01-03,11:48:43,20.5,36.25,41.437,-1.937,41.562
2023-01-03,11:48:58,20.5,36.312,41.375,-1.875,41.562
2023-01-03,11:49:13,20.5,36.25,41.375,-1.875,41.562
2023-01-03,11:49:28,20.437,36.312,41.375,-1.875,41.562
2023-01-03,11:49:43,20.437,36.312,41.312,-1.875,41.687
2023-01-03,11:49:58,20.5,36.312,41.375,-1.937,41.687
2023-01-03,11:50:14,20.5,36.375,41.375,-1.875,41.75
2023-01-03,11:50:28,20.437,36.375,41.312,-1.937,41.75
2023-01-03,11:50:43,20.5,36.375,41.375,-1.875,41.812
2023-01-03,11:50:58,20.437,36.375,41.375,-1.875,41.687
2023-01-03,11:51:13,20.5,36.375,41.437,-1.937,41.75
2023-01-03,11:51:28,20.5,36.437,41.437,-1.875,41.812
2023-01-03,11:51:43,20.5,36.437,41.437,-1.937,41.75
2023-01-03,11:51:58,20.5,36.437,41.375,-1.875,41.812
2023-01-03,11:52:13,20.5,36.5,41.437,-1.937,41.812
2023-01-03,11:52:28,20.5,36.5,41.437,-2.0,41.812
2023-01-03,11:52:43,20.562,36.437,41.437,-2.0,41.812
2023-01-03,11:52:58,20.562,36.437,41.437,-2.0,41.812
2023-01-03,11:53:13,20.437,36.437,41.437,-1.937,41.875
2023-01-03,11:53:29,20.5,36.437,41.437,-1.937,41.812
2023-01-03,11:53:43,20.5,36.5,41.437,-1.937,41.812
2023-01-03,11:53:58,20.5,36.5,41.437,-2.0,41.875
2023-01-03,11:54:13,20.5,36.5,41.437,-1.937,41.875
2023-01-03,11:54:28,20.5,36.5,41.5,-1.937,41.812
2023-01-03,11:54:43,20.5,36.5,41.5,-1.937,41.687
2023-01-03,11:54:58,20.5,36.437,41.5,-1.937,41.687
2023-01-03,11:55:13,20.437,36.437,41.5,-1.937,41.75
2023-01-03,11:55:28,20.437,36.5,41.5,-2.0,41.75
2023-01-03,11:55:43,20.437,36.5,41.562,-2.0,41.812
2023-01-03,11:55:58,20.437,36.5,41.5,-2.0,41.812
2023-01-03,11:56:13,20.437,36.562,41.562,-1.937,41.812
2023-01-03,11:56:28,20.437,36.562,41.562,-1.937,41.812
2023-01-03,11:56:43,20.437,36.562,41.5,-1.937,41.875
2023-01-03,11:56:58,20.5,36.562,41.5,-2.0,41.875
2023-01-03,11:57:13,20.437,36.5,41.562,-1.937,41.75
2023-01-03,11:57:28,20.437,36.562,41.562,-2.0,41.812
2023-01-03,11:57:43,20.437,36.625,41.562,-2.0,41.875
2023-01-03,11:57:58,20.437,36.562,41.562,-2.0,41.812
2023-01-03,11:58:13,20.5,36.625,41.625,-2.062,41.812
2023-01-03,11:58:28,20.5,36.625,41.625,-2.0,41.812
2023-01-03,11:58:43,20.5,36.625,41.625,-2.0,41.875
2023-01-03,11:58:58,20.5,36.562,41.625,-2.0,41.875
2023-01-03,11:59:13,20.5,36.625,41.562,-2.0,41.875
2023-01-03,11:59:29,20.5,36.625,41.625,-1.937,41.937
2023-01-03,11:59:43,20.5,36.625,41.687,-1.937,41.937
2023-01-03,11:59:58,20.5,36.562,41.687,-1.937,41.937
2023-01-03,12:00:13,20.5,36.625,41.687,-1.937,42.0
2023-01-03,12:00:28,20.437,36.562,41.562,-1.937,42.0
2023-01-03,12:00:44,20.5,36.562,41.687,-1.937,42.0
2023-01-03,12:00:58,20.437,36.625,41.75,-1.937,42.0
2023-01-03,12:01:13,20.437,36.687,41.687,-2.0,42.0
2023-01-03,12:01:28,20.437,36.687,41.687,-2.0,42.062
2023-01-03,12:01:43,20.5,36.687,41.625,-2.062,42.062
2023-01-03,12:01:58,20.437,36.687,41.75,-2.062,42.062
2023-01-03,12:02:13,20.437,36.687,41.687,-2.0,42.062
2023-01-03,12:02:28,20.5,36.687,41.687,-2.062,42.125
2023-01-03,12:02:43,20.437,36.75,41.687,-1.937,42.125
2023-01-03,12:02:59,20.5,36.75,41.75,-1.937,42.125
2023-01-03,12:03:14,20.437,36.812,41.687,-1.937,42.125
2023-01-03,12:03:28,20.5,36.812,41.687,-1.937,42.062
2023-01-03,12:03:43,20.437,36.812,41.687,-1.937,42.125
2023-01-03,12:03:58,20.437,36.875,41.687,-1.937,42.125
2023-01-03,12:04:13,20.5,36.875,41.687,-1.937,42.125
2023-01-03,12:04:28,20.5,36.937,41.625,-1.875,42.125
2023-01-03,12:04:43,20.5,36.937,41.625,-1.875,42.187
2023-01-03,12:04:58,20.5,36.875,41.625,-1.875,42.125
2023-01-03,12:05:13,20.437,36.937,41.687,-1.875,42.125
2023-01-03,12:05:28,20.437,36.937,41.75,-1.875,42.125
2023-01-03,12:05:43,20.437,36.937,41.687,-1.937,42.125
2023-01-03,12:05:58,20.5,36.875,41.687,-1.937,42.125
2023-01-03,12:06:13,20.437,36.875,41.687,-1.937,42.125
2023-01-03,12:06:28,20.5,36.875,41.75,-1.937,42.125
2023-01-03,12:06:43,20.437,36.875,41.687,-2.0,42.062
2023-01-03,12:06:58,20.5,36.75,41.75,-1.937,42.062
2023-01-03,12:07:13,20.5,36.812,41.687,-1.937,42.062
2023-01-03,12:07:28,20.437,36.875,41.75,-1.937,42.062
2023-01-03,12:07:43,20.5,36.812,41.75,-1.937,42.125
2023-01-03,12:07:58,20.437,36.875,41.75,-1.937,42.187
2023-01-03,12:08:13,20.5,36.875,41.812,-1.937,42.187
2023-01-03,12:08:29,20.5,36.875,41.75,-1.937,42.187
2023-01-03,12:08:43,20.562,36.875,41.812,-1.937,42.187
2023-01-03,12:08:58,20.437,36.937,41.812,-1.875,42.187
2023-01-03,12:09:14,20.5,36.875,41.75,-1.875,42.187
2023-01-03,12:09:28,20.437,36.937,41.75,-1.875,42.187
2023-01-03,12:09:43,20.5,36.937,41.75,-1.875,42.187
2023-01-03,12:09:58,20.5,36.937,41.75,-1.875,42.187
2023-01-03,12:10:14,20.5,36.875,41.75,-1.937,42.125
2023-01-03,12:10:29,20.5,36.937,41.75,-1.875,42.125
2023-01-03,12:10:43,20.437,36.937,41.75,-1.875,42.25
2023-01-03,12:10:59,20.562,37.0,41.75,-1.812,42.25
2023-01-03,12:11:13,20.5,37.0,41.75,-1.812,42.25
2023-01-03,12:11:29,20.5,37.0,41.812,-1.875,42.25
2023-01-03,12:11:43,20.562,36.937,41.75,-1.875,42.25
2023-01-03,12:11:59,20.562,36.937,41.75,-1.812,42.25
2023-01-03,12:12:13,20.5,36.937,41.75,-1.75,42.187
2023-01-03,12:12:29,20.5,37.0,41.75,-1.812,42.25
2023-01-03,12:12:43,20.5,37.0,41.812,-1.812,42.25
2023-01-03,12:12:59,20.5,37.0,41.875,-1.75,42.312
2023-01-03,12:13:13,20.5,37.0,41.812,-1.812,42.25
2023-01-03,12:13:29,20.5,37.0,41.875,-1.812,42.312
2023-01-03,12:13:43,20.5,37.062,41.875,-1.812,42.312
2023-01-03,12:13:59,20.562,37.062,41.875,-1.75,42.375
2023-01-03,12:14:13,20.5,37.062,41.875,-1.75,42.312
2023-01-03,12:14:29,20.562,37.062,41.937,-1.812,42.312
2023-01-03,12:14:43,20.5,37.062,41.937,-1.875,42.375
2023-01-03,12:14:59,20.5,37.062,41.875,-1.812,42.375
2023-01-03,12:15:13,20.437,37.0,41.812,-1.875,42.375
2023-01-03,12:15:29,20.437,37.062,41.937,-1.812,42.375
2023-01-03,12:15:43,20.5,37.125,41.937,-1.875,42.375
2023-01-03,12:15:59,20.5,37.062,41.937,-1.875,42.437
2023-01-03,12:16:14,20.5,37.125,41.937,-1.937,42.437
2023-01-03,12:16:29,20.437,37.125,41.875,-1.937,42.375
2023-01-03,12:16:44,20.562,37.125,41.937,-1.937,42.375
2023-01-03,12:16:59,20.5,37.125,42.0,-1.937,42.375
2023-01-03,12:17:13,20.5,37.125,41.937,-1.937,42.437
2023-01-03,12:17:29,20.5,37.187,41.875,-1.937,42.375
2023-01-03,12:17:43,20.5,37.125,42.0,-1.937,42.375
2023-01-03,12:17:59,20.562,37.125,41.937,-1.937,42.375
2023-01-03,12:18:13,20.562,37.125,41.937,-2.0,42.375
2023-01-03,12:18:29,20.5,37.187,41.937,-1.937,42.375
2023-01-03,12:18:43,20.5,37.125,41.937,-1.937,42.375
2023-01-03,12:18:59,20.5,37.125,42.0,-1.937,42.375
2023-01-03,12:19:13,20.562,37.125,42.0,-2.0,42.375
2023-01-03,12:19:29,20.5,37.125,42.0,-2.0,42.375
2023-01-03,12:19:43,20.562,37.125,42.062,-2.0,42.375
2023-01-03,12:19:59,20.562,37.187,42.0,-2.062,42.437
2023-01-03,12:20:14,20.5,37.187,42.0,-2.062,42.437
2023-01-03,12:20:29,20.5,37.187,42.0,-2.062,42.437
2023-01-03,12:20:44,20.5,37.187,42.062,-2.062,42.437
2023-01-03,12:20:59,20.562,37.187,42.125,-2.062,42.5
2023-01-03,12:21:14,20.5,37.125,42.062,-2.0,42.437
2023-01-03,12:21:29,20.5,37.125,42.0,-2.062,42.437
2023-01-03,12:21:44,20.5,37.187,42.0,-2.062,42.437
2023-01-03,12:21:59,20.5,37.187,42.0,-2.062,42.437
2023-01-03,12:22:14,20.562,37.187,42.0,-2.0,42.437
2023-01-03,12:22:29,20.562,37.187,42.0,-2.062,42.437
2023-01-03,12:22:44,20.5,37.187,42.0,-2.062,42.437
2023-01-03,12:22:59,20.562,37.187,41.937,-2.0,42.437
2023-01-03,12:23:14,20.562,37.25,42.0,-1.937,42.5
2023-01-03,12:23:29,20.562,37.25,42.0,-1.937,42.437
2023-01-03,12:23:44,20.625,37.25,42.0,-2.0,42.437
2023-01-03,12:23:59,20.562,37.25,42.0,-1.937,42.437
2023-01-03,12:24:14,20.5,37.25,42.0,-1.937,42.437
2023-01-03,12:24:29,20.562,37.25,42.0,-1.937,42.5
2023-01-03,12:24:44,20.562,37.25,42.0,-1.937,42.437
2023-01-03,12:24:59,20.625,37.25,42.0,-2.0,42.5
2023-01-03,12:25:14,20.562,37.25,42.0,-1.937,42.5
2023-01-03,12:25:29,20.562,37.25,42.062,-1.937,42.5
2023-01-03,12:25:44,20.562,37.25,42.062,-1.937,42.5
2023-01-03,12:25:59,20.562,37.25,42.062,-1.937,42.562
2023-01-03,12:26:14,20.562,37.25,42.062,-1.937,42.562
2023-01-03,12:26:29,20.562,37.25,42.062,-2.0,42.5
2023-01-03,12:26:44,20.562,37.187,42.062,-2.0,42.562
2023-01-03,12:26:59,20.5,37.312,42.062,-2.062,42.562
2023-01-03,12:27:14,20.562,37.25,42.125,-2.125,42.5
2023-01-03,12:27:29,20.562,37.312,42.125,-2.125,42.562
2023-01-03,12:27:44,20.5,37.312,42.062,-2.125,42.562
2023-01-03,12:27:59,20.562,37.312,42.125,-2.125,42.5
2023-01-03,12:28:14,20.5,37.312,42.125,-2.125,42.562
2023-01-03,12:28:29,20.562,37.312,42.125,-2.062,42.5
2023-01-03,12:28:44,20.562,37.312,42.125,-2.062,42.625
2023-01-03,12:28:59,20.562,37.375,42.062,-2.062,42.562
2023-01-03,12:29:14,20.5,37.312,42.125,-2.062,42.562
2023-01-03,12:29:29,20.562,37.312,42.125,-2.062,42.562
2023-01-03,12:29:44,20.562,37.312,42.125,-2.062,42.562
2023-01-03,12:29:59,20.562,37.312,42.125,-2.062,42.562
2023-01-03,12:30:14,20.562,37.312,42.125,-2.062,42.562
2023-01-03,12:30:29,20.562,37.312,42.125,-2.062,42.625
2023-01-03,12:30:44,20.562,37.375,42.125,-2.062,42.562
2023-01-03,12:30:59,20.562,37.375,42.125,-2.062,42.562
2023-01-03,12:31:14,20.562,37.312,42.125,-2.125,42.625
2023-01-03,12:31:29,20.562,37.312,42.187,-2.125,42.562
2023-01-03,12:31:44,20.562,37.312,42.187,-2.187,42.562
2023-01-03,12:31:59,20.562,37.312,42.125,-2.125,42.625
2023-01-03,12:32:14,20.562,37.312,42.125,-2.125,42.625
2023-01-03,12:32:29,20.562,37.375,42.25,-2.125,42.687
2023-01-03,12:32:44,20.562,37.312,42.187,-2.187,42.625
2023-01-03,12:32:59,20.562,37.312,42.187,-2.25,42.625
2023-01-03,12:33:14,20.562,37.375,42.125,-2.187,42.687
2023-01-03,12:33:29,20.562,37.375,42.187,-2.25,42.687
